school_name,official_school_code,short_name,school_type,sector,region,province,city,website,address,directory_source,is_active
"College of Technological Sciences-Cebu, Inc.",7026,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Natalio Bacalso Avenue, Sambag I , Cebu City, Cebu",CHED,true
Collegio de Loboc,7197,,Local Government College/University,,Region VII (Central Visayas),,,,"Gotozon, Loboc, Bohol",CHED,true
Collegium Societatis Angeli Pacis,7111,,Private Sectarian Stock,Private,Region VII (Central Visayas),,,,Cebu,CHED,true
"Consolatrix College of Toledo City, Inc.",7104,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"MAGSAYSAY HILLS, Toledo City, Cebu",CHED,true
Cordova Public College,7151,,Local Government College/University,,Region VII (Central Visayas),,,,"Gabi, Cordova, Cebu",CHED,true
"Cristal e-College, Inc.",7149,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"KM 15, CENTRAL HIGHWAY, , Tawala, Panglao, Bohol",CHED,true
Cristal e-College-Tagbilaran,7137,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,Bohol,CHED,true
Danao Technological College,7198,,Local Government College/University,,Region VII (Central Visayas),,,,"Poblacion, Danao, Bohol",CHED,true
"De La Salle Andres Soriano Memorial College, Inc.",7094,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Don Andres Soriano, Toledo City, Cebu",CHED,true
"Divine Mercy Computer College, Inc.",07000,,Private Non-Stock Non-Profit Corporation,Private,Region VII (Central Visayas),,,,"3/F Tanchan Bldg., Colon St., Cebu City, Cebu",CHED,true
"Don Bosco Technical College-Cebu, Inc",7089,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Pleasant Homes Subd., Punta Princesa, Cebu City, Cebu",CHED,true
Evangelical Theological College of the Philippines,7106,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"R. Duterte St., Banawa, Cebu City, Cebu",CHED,true
"Felipe R. Verallo Memorial Foundation, Inc.",7042,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"Clotilde Hills, Dakit, Bogo City, Cebu",CHED,true
Flight Dynamics School of Aeronautics,6015,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Pakpakan Road, Basak, Lapu-Lapu City, Cebu",CHED,true
"Golden Success College, Inc.",7166,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"1297 V. RAMA COR. SINGSON STREET, GUADALUPE, Cebu City, Cebu",CHED,true
"Gullas College of Medicine, Inc.",7045,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"GOV M CUENCO AVENUE, BANILAD, Mandaue City, Cebu",CHED,true
Holy Name University,7040,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Janssen Heights, Dampas, Tagbilaran City, Bohol",CHED,true
Holy Trinity College,7046,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"G. SINGCO STREET, Ginatilan, Cebu",CHED,true
"iACADEMY, Inc.",7209,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"5F FILINVEST CEBU, CYBERZONE TOWER 2, SALINAS DRIVE COR. W. GEONZON ST., Apas, Cebu City, Cebu",CHED,true
Immaculate Heart of Mary Seminary,7047,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Pacifico Cabalit Street, Tagbilaran City, Bohol",CHED,true
Inabanga College of Arts and Sciences,07212,,Local Government College/University,,Region VII (Central Visayas),,,,"Poblacion, Inabanga, Bohol",CHED,true
Indiana School of Aeronautics,7048,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"IAU Town Center, Kagudoy Road, Basak, Lapu-Lapu City, Cebu",CHED,true
Informatics College Cebu,7184,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"NORTH ROAD, PITOGO, Consolacion, Cebu",CHED,true
Interface Computer College,7133,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"Cebu City, Cebu",CHED,true
"La Consolacion College-Liloan, Cebu, Inc.",7153,,Private Sectarian Stock,Private,Region VII (Central Visayas),,,,"Poblacion, Liloan, Cebu",CHED,true
Lapu-Lapu City College,7174,,Local Government College/University,,Region VII (Central Visayas),,,,"Don. B. Benedicto Road, Gun-ob, Lapu-Lapu City, Cebu",CHED,true
LapuLapu-Cebu International College Inc.,7206,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"TICGAHON 1 ROAD BANKAL, Lapu-Lapu City, Cebu",CHED,true
Larmen De Guia Memorial College,7131,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"UN Avenue Alang Alang, Mandaue City, Cebu",CHED,true
Lyceum of Cebu,7165,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"CAPITOL HILLS, BRGY. KALUNASAN, Cebu City, Cebu",CHED,true
Madridejos Community College,7155,,Local Government College/University,,Region VII (Central Visayas),,,,"BUNAKAN, Madridejos, Cebu",CHED,true
Mandaue City College,7164,,Local Government College/University,,Region VII (Central Visayas),,,,"Don Andres Soriano Ave., Mandaue City, Cebu",CHED,true
Manto Memorial Foundation College,0798T,,Private Non-Sectarian Foundation,Private,Region VII (Central Visayas),,,,"Bonifacio Street, Poblacion, Danao City, Cebu",CHED,true
"Mary Our Help Technical Institute for Women (Cebu), Incorporated",7176,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Km 17 Tunghaan, Minglanilla, Cebu",CHED,true
"Mary's Children Formation College, Inc.",7134,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"SOUTH BOUNDARY ROAD, TUNGKOP, Minglanilla, Cebu",CHED,true
"Mater Dei College, Inc.",7053,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"NATIONAL HIGHWAY, Cabulihan, Tubigon, Bohol",CHED,true
"Matias H. Aznar Memorial College of Medicine, Inc.",7071,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"R. Duterte St., Cebu City, Cebu",CHED,true
Maxino College-Dumaguete,7162,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,Negros Oriental,CHED,true
MHAM College Inc.,7205,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"R. DUTERTE ST., Cebu City, Cebu",CHED,true
"Microsystem International Institute of Technology, Inc.",7156,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"PUROK TAMBIS UNO, Naga City, Cebu",CHED,true
"Mount Moriah College, Incorporated",7097,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Mabini, Poro, Cebu",CHED,true
National Aviation Academy of the Philippines,7058,,Chartered State College/University (Satellite Campus),,Region VII (Central Visayas),,,,"Brig Gen Benito N Ebuen Air Base, Lapu-Lapu City, Cebu",CHED,true
North Coast Bohol Institute Inc.,7210,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Poblacion, Talibon, Bohol",CHED,true
"Northeastern Cebu Colleges, Inc.",7120,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"P.G. Almendras St., Poblacion, Danao City, Cebu",CHED,true
"Northern Cebu Colleges, Inc.",7055,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"San Vicente Street, Bogo City, Cebu",CHED,true
NU Cebu Incorporated,00015,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"JUAN LUNA AVENUE CORNER XIAMEN AND KAOSHIUNG STREET, NORTH RECLAMATION AREA, Mabolo, Cebu City, Cebu",CHED,true
PMI Colleges-Bohol,7056,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"P-2 Carlos P. Garcia Avenue, Tagbilaran City, Bohol",CHED,true
"Professional Academy of the Philippines, Inc.",7152,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"South Poblacion, Naga City, Cebu",CHED,true
Rizwoods Colleges - Cebu City Campus,7207,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"#51 N.BACALSO AVE., SAMBAG 1, Cebu City, Cebu",CHED,true
Rizwoods Colleges - Liloan Cebu Campus,7208,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"PUROK WATER LILY, TABOK, LAMAC, YATI, Liloan, Cebu",CHED,true
"Rizwoods Colleges, Inc.",7183,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"#14 CABREROS ST., BASAK SAN NICOLAS, Cebu City, Cebu",CHED,true
Rizwoods Colleges-Lapu-Lapu City Campus,7190,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"PAG-UTLAN, MARIBAGO, Lapu-Lapu City, Cebu",CHED,true
"Rogationist Seminary College-Cebu, Inc.",7135,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"St. John Street, Don Bosco Village, Pleasant Homes Subd, Cebu City, Cebu",CHED,true
Rosemont Hills Montessori College,7178,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Sabang, Danao City, Cebu",CHED,true
Royal Christian College,7091,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"JS Alinsug St., Mandaue City, Cebu",CHED,true
Saint Louis College -Cebu,7175,,Private Sectarian Stock,Private,Region VII (Central Visayas),,,,"Mandaue City, Cebu",CHED,true
Saint Paul College Foundation,7022,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,Cebu,CHED,true
Salazar Colleges of Science and Institute of Technology,7064,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"211, N. Bacalso Avenue, Cebu City, Cebu",CHED,true
Salazar Colleges of Science and Institute of Technology-Madridejos,7180,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"T. Alonzo, Madridejos, Cebu",CHED,true
Salazar Colleges of Science and Institute of Technology-Talisay City,7189,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,Cebu,CHED,true
San Carlos Seminary College,7065,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Pope John Paul II Avenue, Mabolo, Cebu City, Cebu",CHED,true
Seminaryo Mayor de San Carlos,7109,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Pope John Paul 2 Ave, Cebu City, Cebu",CHED,true
Sibonga Community College,7171,,Local Government College/University,,Region VII (Central Visayas),,,,"Poblacion, Sibonga, Cebu",CHED,true
"Southwestern University, Inc.",7069,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"Villa Aznar, Urgello Street, Cabadiangan, Cebu City, Cebu",CHED,true
"St. Catherine's College, Inc.",7070,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Poblacion I, Carcar City, Cebu",CHED,true
"St. Cecilia's College - Cebu, Inc.",7168,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Poblacion Ward II, Minglanilla, Cebu",CHED,true
"St. Louise de Marillac College of Bogo, Cebu Inc.",7107,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Sor Dorotea Rubio Street, Bogo City, Cebu",CHED,true
St. Paul College Foundation-Mandaue,7124,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,Cebu,CHED,true
St. Theresa's College of Cebu,7063,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"DON RAMON ABOITIZ STREET, Cebu City, Cebu",CHED,true
"St. Vincent College, Inc.",07XXX1,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Cebu City, Cebu",CHED,true
STI College-Bohol,7138,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"Km. 8, National Road, Brgy. Tinago, Tinago, Dauis, Bohol",CHED,true
"STI EDUCATION SERVICES GROUP, INC - STI COLLEGE CEBU",07099,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"Salinas Drive, Lahug, Lahug , Cebu City, Cebu",CHED,true
Sto. Niño Mactan College Inc.,7191,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Mahayahay Street Soong 1 , Mactan, Lapu-Lapu City, Cebu",CHED,true
"Sto. Tomas College, Danao City, Inc.",7154,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"BONIFACIO ST., Danao City, Cebu",CHED,true
"Tabor Hills College-OAD, Inc.",7181,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"San Jose, Cebu City, Cebu",CHED,true
Tagbilaran City College,7193,,Local Government College/University,,Region VII (Central Visayas),,,,"3rd Floor, New City Hall Building, Corner J.A. Clarin and Calceta Streets, Tagbilaran City, Bohol",CHED,true
Talibon Polytechnic College,7194,,Local Government College/University,,Region VII (Central Visayas),,,,"San Isidro, Talibon, Bohol",CHED,true
Talisay City College,7142,,Local Government College/University,,Region VII (Central Visayas),,,,"V.H. GARCES ST., POBLACION, Talisay City, Cebu",CHED,true
"The Concord Technical Institute, Inc.",7030,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"Cabreros St., Basak San Nicolas, Cebu City, Cebu",CHED,true
TRADE-TECH INTERNATIONAL SCIENCE INSTITUTE,07148,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"Cogon, Compostela, Cebu",CHED,true
Trinidad Municipal College,7074,,Local Government College/University,,Region VII (Central Visayas),,,,"Poblacion, Trinidad, Bohol",CHED,true
Ubay Community College,07214,,Local Government College/University,,Region VII (Central Visayas),,,,"Ubay, Bohol",CHED,true
University of Bohol,7075,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"Dr. Cecilio Putong St., Tagbilaran City, Bohol",CHED,true
University of Cebu,7077,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"CORNER SANCIANGKO STREET AND OSMEÑA BOULEVARD, Cebu City, Cebu",CHED,true
"University of Cebu at Pardo and Talisay, Inc.",07022,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"279 BULACAO, Cebu City, Cebu",CHED,true
"University of Cebu College of Medicine Foundation, Inc.",7187,,Private Non-Sectarian Stock,Private,Region VII (Central Visayas),,,,"OUANO AVENUE, SUBANGDAKU, Mandaue City, Cebu",CHED,true
University of Cebu-Banilad,7127,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"6000 GOV. M. CUENCO AVE., Cebu City, Cebu",CHED,true
"University of Cebu-Lapulapu and Mandaue, Inc.",7092,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"A.C. CORTES AVENUE, Looc, Mandaue City, Cebu",CHED,true
University of San Carlos,7078,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"P. DEL ROSARIO ST.,, Cebu City, Cebu",CHED,true
University of San Jose-Recoletos,7079,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Corner P. Lopez and Magallanes Street, Cebu City, Cebu",CHED,true
University of San Jose-Recoletos - Balamban Campus,000T2,,Private Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Arpili, Balamban, Cebu",CHED,true
"University of Southern Philippines Foundation, Inc.",7080,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"SALINAS DRIVE, Lahug , Cebu City, Cebu",CHED,true
University of the Philippines - Cebu,7082,,Chartered State College/University (Satellite Campus),,Region VII (Central Visayas),,,,"Gorordo Avenue, Lahug , Cebu City, Cebu",CHED,true
University of the Visayas,7081,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"COR. D. JAKOSALEM AND COLON STREET, Cebu City, Cebu",CHED,true
University of the Visayas -Gullas College Danao City Branch,7117,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Danao City, Cebu",CHED,true
University of The Visayas-Dalaguete Campus,7158,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Poblacion, Dalaguete, Cebu",CHED,true
University of the Visayas-Gullas College Minglanilla Campus,7139,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,Cebu,CHED,true
University of the Visayas-Mandaue Campus,7050,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Mandaue City, Cebu",CHED,true
University of the Visayas-Toledo City Campus,7072,,Private Non-Sectarian Non-Stock,Private,Region VII (Central Visayas),,,,"Sergio Osmeña Sr., Toledo City, Cebu",CHED,true
